yyyy;mm;dd;1;2;3;4;5;6;zz
1985;6;1;14;22;24;30;41;45;46
1985;5;29;6;8;12;15;19;25;2
1985;5;25;17;28;32;33;37;49;45
1985;5;22;4;19;20;23;25;27;2
1985;5;18;1;27;29;38;44;45;8
1985;5;15;3;5;9;10;33;35;36
1985;5;11;3;4;11;16;22;32;33
1985;5;8;3;5;6;10;17;26;31
1985;5;4;3;6;13;18;38;39;17
1985;5;1;4;19;22;23;25;35;11
1985;4;27;10;18;20;26;43;46;14
1985;4;24;1;12;18;20;21;28;37
1985;4;20;13;19;22;28;34;40;25
1985;4;17;2;3;13;16;17;24;3
1985;4;13;6;19;22;26;35;36;48
1985;4;10;4;6;17;20;22;28;3
1985;4;6;14;17;42;45;46;47;30
1985;4;3;9;10;13;21;25;33;34
1985;3;30;14;16;17;30;36;48;32
1985;3;27;1;3;12;20;21;22;2
1985;3;23;5;12;22;23;33;37;18
1985;3;20;7;8;11;23;24;27;2
1985;3;16;1;5;7;34;42;46;11
1985;3;13;4;10;15;17;26;28;23
1985;3;9;1;5;13;30;41;46;49
1985;3;6;3;9;10;16;18;20;3
1985;3;2;1;6;14;24;40;47;15
1985;2;27;12;17;18;20;26;28;32
1985;2;23;5;14;23;29;32;33;31
1985;2;20;2;12;13;28;31;32;10
1985;2;16;2;8;11;17;19;39;7
1985;2;13;8;13;18;19;20;35;4
1985;2;9;6;7;15;20;27;34;36
1985;2;6;3;6;7;8;19;20;29
1985;2;2;10;16;17;31;42;43;7
1985;1;30;1;3;15;23;25;32;3
1985;1;26;1;20;29;34;38;39;35
1985;1;23;3;6;11;12;15;25;3
1985;1;19;21;40;41;44;48;49;29
1985;1;16;1;2;8;9;16;21;25
1985;1;12;1;11;14;37;38;39;22
1985;1;9;7;10;12;17;26;27;3
1985;1;5;10;21;27;34;37;40;32
1985;1;2;9;15;16;18;19;20;33
1984;12;29;7;13;17;20;23;43;36
1984;12;26;2;7;16;25;27;30;3
1984;12;22;15;17;18;24;31;44;14
1984;12;19;5;12;15;18;26;30;7
1984;12;15;2;26;29;36;39;49;40
1984;12;12;1;5;7;10;12;23;25
1984;12;8;3;6;36;37;38;49;17
1984;12;5;6;8;22;24;32;34;3
1984;12;1;17;23;33;37;40;42;24
1984;11;28;7;22;26;28;29;31;32
1984;11;24;10;13;17;21;46;48;39
1984;11;21;2;3;13;22;32;35;3
1984;11;17;7;9;10;19;43;45;15
1984;11;14;2;7;25;27;30;33;3
1984;11;10;11;12;19;21;36;49;37
1984;11;7;4;7;8;15;22;24;28
1984;11;3;4;10;13;30;33;42;24
1984;10;31;5;8;14;16;21;30;3
1984;10;27;19;32;33;34;40;49;42
1984;10;24;1;4;10;17;26;28;3
1984;10;20;7;9;16;38;44;49;22
1984;10;17;6;11;16;21;24;35;36
1984;10;13;1;14;20;22;40;45;23
1984;10;10;4;6;21;23;27;29;3
1984;10;6;12;15;29;34;36;47;5
1984;10;3;2;6;8;12;13;19;30
1984;9;29;5;9;12;23;32;46;13
1984;9;26;6;16;18;20;33;35;32
1984;9;22;5;12;14;38;44;48;7
1984;9;19;20;24;25;28;29;34;5
1984;9;15;5;7;21;31;42;48;8
1984;9;12;1;4;7;20;21;30;37
1984;9;8;2;4;28;38;40;43;5
1984;9;5;9;12;15;25;26;27;16
1984;9;1;5;11;22;40;47;48;4
1984;8;29;5;15;17;18;21;35;11
1984;8;25;3;5;11;13;33;42;16
1984;8;22;14;17;18;26;28;31;10
1984;8;18;1;4;6;17;25;41;29
1984;8;15;13;15;16;17;27;30;12
1984;8;11;11;15;19;22;38;49;35
1984;8;8;9;14;18;19;21;31;32
1984;8;4;12;29;31;37;39;45;11
1984;8;1;4;14;15;22;24;32;2
1984;7;28;5;8;16;18;21;47;17
1984;7;25;18;28;30;31;33;34;22
1984;7;21;4;10;14;16;35;46;34
1984;7;18;1;5;11;12;15;26;2
1984;7;14;3;10;20;33;40;47;36
1984;7;11;4;5;15;17;19;25;3
1984;7;7;10;18;26;35;46;48;31
1984;7;4;3;17;21;23;24;26;30
1984;6;30;4;6;10;22;30;43;26
1984;6;27;9;11;13;22;24;26;7
1984;6;23;2;6;22;25;35;36;7
1984;6;20;11;13;18;28;31;32;2
1984;6;16;22;27;36;37;39;47;31
1984;6;13;1;3;4;8;12;22;35
1984;6;9;1;5;7;14;41;45;15
1984;6;6;5;12;14;24;25;29;6
1984;6;2;8;10;23;32;36;43;48
1984;5;30;1;2;5;6;8;14;16
1984;5;26;1;21;27;34;35;41;10
1984;5;23;1;3;7;14;16;31;32
1984;5;19;11;13;17;29;32;38;30
1984;5;16;3;16;20;26;28;36;25
1984;5;12;4;23;24;26;31;47;17
1984;5;9;8;12;19;20;21;24;10
1984;5;5;1;2;6;7;35;40;37
1984;5;2;1;2;7;12;16;17;35
1984;4;28;5;12;18;33;37;47;8
1984;4;25;1;3;5;6;9;12;25
1984;4;21;9;24;26;30;36;37;49
1984;4;18;3;8;13;18;24;30;3
1984;4;14;1;16;20;21;32;47;3
1984;4;11;13;22;24;30;32;36;27
1984;4;7;5;11;29;32;43;48;13
1984;4;4;2;8;11;12;18;19;2
1984;3;31;8;13;14;21;31;43;40
1984;3;28;4;5;16;21;25;33;3
1984;3;24;6;15;17;23;35;44;29
1984;3;21;6;14;17;20;24;36;22
1984;3;17;6;22;24;32;45;47;4
1984;3;14;1;2;6;8;10;11;28
1984;3;10;9;13;28;32;42;47;19
1984;3;7;10;11;16;18;19;27;12
1984;3;3;21;25;28;32;44;45;1
1984;2;29;5;7;11;33;34;35;3
1984;2;25;1;6;22;30;31;36;14
1984;2;22;5;7;15;16;21;31;3
1984;2;18;3;7;19;39;41;46;29
1984;2;15;2;6;21;25;28;34;3
1984;2;11;2;14;15;33;38;49;8
1984;2;8;4;9;12;17;22;25;3
1984;2;4;10;32;36;37;39;44;25
1984;2;1;3;4;5;12;21;25;30
1984;1;28;3;7;12;22;25;31;23
1984;1;25;5;6;9;10;11;16;32
1984;1;21;3;7;16;24;28;46;18
1984;1;18;6;12;13;14;21;22;31
1984;1;14;10;15;23;27;32;33;17
1984;1;11;5;7;12;24;25;27;3
1984;1;7;6;19;22;40;41;46;33
1984;1;4;5;6;7;8;21;24;27
1983;12;31;2;9;17;21;27;45;44
1983;12;28;7;8;11;17;25;33;3
1983;12;24;15;17;31;32;40;47;46
1983;12;21;4;15;19;28;33;36;30
1983;12;17;1;7;8;11;15;36;25
1983;12;14;1;5;15;17;18;28;3
1983;12;10;3;19;20;28;38;43;23
1983;12;7;6;13;18;20;26;34;5
1983;12;3;9;15;33;37;42;49;30
1983;11;30;6;7;13;15;16;18;3
1983;11;26;2;16;17;26;30;33;20
1983;11;23;1;4;12;14;26;27;3
1983;11;19;2;3;11;16;38;40;4
1983;11;16;6;9;10;21;23;29;3
1983;11;12;2;23;27;30;46;48;40
1983;11;9;1;4;7;10;13;19;20
1983;11;5;13;15;24;30;43;47;7
1983;11;2;2;3;12;17;24;33;3
1983;10;29;9;19;21;29;44;46;31
1983;10;26;1;8;9;17;19;22;37
1983;10;22;1;6;13;21;30;37;5
1983;10;19;4;8;11;24;28;29;3
1983;10;15;7;9;12;20;33;46;21
1983;10;12;2;4;13;27;29;32;3
1983;10;8;3;19;20;27;33;47;22
1983;10;5;2;20;21;23;24;25;3
1983;10;1;1;11;15;16;20;33;34
1983;9;28;1;6;9;18;24;33;38
1983;9;24;7;11;13;19;23;30;35
1983;9;21;4;5;6;18;19;23;25
1983;9;17;2;8;25;34;41;49;6
1983;9;14;16;22;24;30;32;33;12
1983;9;10;6;27;31;41;45;46;10
1983;9;7;8;12;26;32;33;35;7
1983;9;3;4;13;17;24;35;37;32
1983;8;31;12;15;20;24;30;31;1
1983;8;27;3;18;19;27;41;47;29
1983;8;24;2;4;14;16;22;37;3
1983;8;20;8;10;29;36;47;49;17
1983;8;17;7;13;16;18;31;33;35
1983;8;13;3;9;18;41;47;49;44
1983;8;10;8;10;16;18;19;21;3
1983;8;6;14;15;31;32;45;47;11
1983;8;3;6;9;25;27;32;35;3
1983;7;30;8;25;38;41;42;49;12
1983;7;27;6;12;22;24;27;29;35
1983;7;23;3;16;27;44;46;48;9
1983;7;20;6;13;16;25;30;31;37
1983;7;16;8;37;39;41;46;48;10
1983;7;13;2;6;10;15;18;23;3
1983;7;9;11;21;26;32;33;44;42
1983;7;6;5;10;13;17;19;25;9
1983;7;2;2;8;14;24;27;34;17
1983;6;29;1;5;13;25;28;30;3
1983;6;25;4;5;31;32;33;48;27
1983;6;22;1;4;18;19;21;27;3
1983;6;18;2;16;21;27;37;48;36
1983;6;15;3;6;15;23;25;33;3
1983;6;11;8;26;36;38;40;46;18
1983;6;8;7;16;27;30;31;35;13
1983;6;4;1;9;15;35;38;44;18
1983;6;1;4;6;19;24;29;32;3
1983;5;28;9;11;17;24;35;43;10
1983;5;25;4;6;9;10;15;27;38
1983;5;21;1;2;20;23;32;35;21
1983;5;18;1;10;15;20;31;32;19
1983;5;14;5;13;20;42;43;44;22
1983;5;11;5;13;14;25;26;32;6
1983;5;7;6;9;21;38;44;49;40
1983;5;4;3;13;24;30;35;36;6
1983;4;30;2;18;33;38;39;47;20
1983;4;27;2;3;8;18;19;23;24
1983;4;23;4;12;30;32;34;39;22
1983;4;20;6;13;14;16;21;29;26
1983;4;16;6;10;12;15;32;44;4
1983;4;13;2;3;11;19;24;33;3
1983;4;9;8;18;35;40;42;46;27
1983;4;6;4;6;11;14;17;20;2
1983;4;2;4;5;15;32;39;46;31
1983;3;30;3;5;12;13;16;23;3
1983;3;26;1;7;11;26;27;42;19
1983;3;23;1;2;10;16;18;20;3
1983;3;19;9;22;34;37;45;48;19
1983;3;16;14;16;17;19;23;25;30
1983;3;12;1;15;29;31;32;44;7
1983;3;9;11;15;19;20;24;29;12
1983;3;5;18;20;26;27;37;39;7
1983;3;2;3;4;5;7;21;25;37
1983;2;26;5;13;17;36;44;48;32
1983;2;23;5;6;8;16;17;25;30
1983;2;19;3;12;22;26;29;39;23
1983;2;16;4;6;7;13;22;30;32
1983;2;12;6;13;17;19;33;44;26
1983;2;9;11;15;23;29;32;34;28
1983;2;5;2;19;38;43;44;47;14
1983;2;2;1;2;4;7;24;28;36
1983;1;29;6;10;19;30;43;47;14
1983;1;26;3;6;8;12;33;34;37
1983;1;22;1;4;9;10;38;48;44
1983;1;19;13;15;22;32;34;36;18
1983;1;15;2;4;24;34;37;42;38
1983;1;12;2;3;10;15;20;25;3
1983;1;8;5;6;16;20;28;41;26
1983;1;5;14;19;21;22;25;26;16
1983;1;1;6;7;9;12;29;48;16
1982;12;29;7;8;13;18;20;24;2
1982;12;25;10;16;20;21;22;44;39
1982;12;22;2;9;10;22;24;32;3
1982;12;18;11;17;24;25;36;46;41
1982;12;15;3;7;10;15;29;31;3
1982;12;11;15;18;27;31;33;35;21
1982;12;8;3;4;6;7;22;29;33
1982;12;4;3;27;30;38;44;46;8
1982;12;1;6;8;9;13;14;15;18
1982;11;27;2;13;17;22;36;45;14
1982;11;24;2;17;23;26;28;32;31
1982;11;20;6;13;28;29;32;48;49
1982;11;17;5;6;7;10;12;27;30
1982;11;13;9;19;20;27;30;39;46
1982;11;10;1;3;12;17;26;31;3
1982;11;6;10;11;20;25;35;47;32
1982;11;3;3;4;5;6;11;12;32
1982;10;30;9;14;22;23;38;44;35
1982;10;27;1;2;7;21;28;30;36
1982;10;23;3;10;15;27;42;45;16
1982;10;20;9;12;14;15;16;25;3
1982;10;16;2;19;25;28;40;47;35
1982;10;13;7;11;14;16;21;30;38
1982;10;9;2;18;34;36;38;44;37
1982;10;6;2;7;15;17;29;33;3
1982;10;2;3;5;20;33;37;47;4
1982;9;29;11;15;19;22;25;27;23
1982;9;25;10;16;26;42;44;48;22
1982;9;22;4;7;16;22;24;32;3
1982;9;18;6;7;21;25;33;48;2
1982;9;15;3;7;9;13;16;21;32
1982;9;11;1;4;16;20;31;42;24
1982;9;8;1;5;10;15;23;29;3
1982;9;4;1;10;28;30;34;35;33
1982;9;1;2;17;21;22;26;33;11
1982;8;28;4;11;16;27;28;41;19
1982;8;25;13;15;16;17;19;20;7
1982;8;21;6;17;21;34;35;39;36
1982;8;18;2;6;7;9;10;20;29
1982;8;14;2;8;17;24;28;37;14
1982;8;11;7;16;28;31;33;35;25
1982;8;7;2;14;38;41;46;49;47
1982;8;4;6;7;17;18;19;21;3
1982;7;31;18;19;21;28;34;38;33
1982;7;28;2;4;5;13;15;30;35
1982;7;24;5;13;26;31;33;38;1
1982;7;21;6;14;22;26;30;31;1
1982;7;17;21;27;28;37;39;44;14
1982;7;14;15;25;29;32;33;36;5
1982;7;10;1;12;14;21;29;46;47
1982;7;7;2;10;19;20;22;26;31
1982;7;3;1;7;13;16;37;39;17
1982;6;30;1;9;11;14;17;27;3
1982;6;26;7;11;13;14;21;35;40
1982;6;23;3;10;14;30;31;35;18
1982;6;19;1;2;6;11;22;48;26
1982;6;16;4;11;13;16;25;37;34
1982;6;12;1;3;12;20;33;37;44
1982;6;9;2;6;8;25;28;36;38
1982;6;5;3;5;11;13;21;27;29
1982;6;2;3;9;10;13;16;33;3
1982;5;29;3;4;10;12;23;33;47
1982;5;26;4;10;11;18;29;32;26
1982;5;22;10;14;17;22;37;38;48
1982;5;19;10;11;17;19;22;23;12
1982;5;15;7;14;18;31;32;38;12
1982;5;12;1;3;9;10;22;26;35
1982;5;8;5;12;18;24;33;39;4
1982;5;5;3;4;11;14;27;29;3
1982;5;1;3;13;17;19;22;40;33
1982;4;28;1;12;17;18;20;21;24
1982;4;24;5;12;22;35;38;42;31
1982;4;17;6;13;23;35;37;39;28
1982;4;10;5;18;21;26;41;42;25
1982;4;3;6;26;32;37;42;48;40
1982;3;27;25;27;38;39;41;47;11
1982;3;20;7;10;14;36;40;48;8
1982;3;13;9;11;25;28;41;48;35
1982;3;6;24;27;28;31;35;36;17
1982;2;27;8;11;24;32;46;47;27
1982;2;20;2;12;16;17;33;49;32
1982;2;13;4;21;28;30;36;39;13
1982;2;6;1;7;14;40;41;47;38
1982;1;30;14;19;23;24;25;31;5
1982;1;23;8;12;26;27;39;45;7
1982;1;16;8;19;21;25;34;48;36
1982;1;9;22;26;28;33;44;46;32
1982;1;2;2;15;21;24;34;37;14
1981;12;26;4;6;11;19;20;49;34
1981;12;19;1;21;22;23;30;47;10
1981;12;12;14;25;30;35;40;44;42
1981;12;5;17;23;28;42;47;48;44
1981;11;28;4;10;15;18;21;31;43
1981;11;21;14;17;25;35;45;46;24
1981;11;14;5;7;20;31;35;46;10
1981;11;7;1;2;10;20;26;37;42
1981;10;31;10;12;17;24;27;32;25
1981;10;24;3;10;37;38;43;49;39
1981;10;17;5;11;17;18;37;40;42
1981;10;10;11;15;18;33;38;48;29
1981;10;3;4;19;21;32;36;42;17
1981;9;26;4;8;30;33;45;48;15
1981;9;19;1;16;20;33;36;37;27
1981;9;12;1;2;15;30;33;34;29
1981;9;5;25;27;28;34;45;49;19
1981;8;29;2;12;14;34;36;48;4
1981;8;22;15;25;30;34;41;42;46
1981;8;15;17;21;23;24;32;35;26
1981;8;8;4;7;9;11;42;48;10
1981;8;1;1;5;14;16;18;48;35
1981;7;25;1;3;37;38;42;49;24
1981;7;18;7;15;23;25;32;46;45
1981;7;11;4;7;9;34;40;44;45
1981;7;4;7;11;29;30;35;48;21
1981;6;27;5;21;26;30;35;47;40
1981;6;20;7;10;23;34;36;43;2
1981;6;13;6;10;15;18;20;29;13
1981;6;6;12;13;18;29;33;45;31
1981;5;30;5;7;22;38;41;49;35
1981;5;23;25;30;35;41;44;48;37
1981;5;16;9;16;25;27;35;39;38
1981;5;9;5;6;18;27;29;32;43
1981;5;2;7;21;23;40;44;49;1
1981;4;25;2;14;26;27;43;47;41
1981;4;18;6;28;37;42;46;49;3
1981;4;11;2;19;27;28;37;39;47
1981;4;4;8;11;17;19;28;33;45
1981;3;28;6;15;18;23;36;47;14
1981;3;21;2;3;9;21;27;31;4
1981;3;14;8;10;11;21;27;48;20
1981;3;7;2;7;30;34;35;42;33
1981;2;28;7;9;20;22;26;29;30
1981;2;21;4;18;33;44;46;48;21
1981;2;14;17;20;22;33;34;45;25
1981;2;7;4;12;31;34;47;48;46
1981;1;31;11;12;24;31;42;48;43
1981;1;24;1;10;21;37;39;45;22
1981;1;17;23;28;29;34;38;46;30
1981;1;10;20;27;29;32;41;45;21
1981;1;3;6;12;19;22;31;40;28
1980;12;27;4;14;16;21;27;43;37
1980;12;20;3;6;8;32;33;40;25
1980;12;13;4;8;18;33;47;49;13
1980;12;6;12;14;36;38;42;49;6
1980;11;29;2;10;25;30;38;41;27
1980;11;22;5;21;26;30;31;45;47
1980;11;15;1;9;16;21;25;44;37
1980;11;8;12;13;15;16;30;36;41
1980;11;1;19;21;22;26;27;32;13
1980;10;25;5;7;8;21;23;40;27
1980;10;18;4;8;17;31;37;48;11
1980;10;11;18;22;28;31;35;49;1
1980;10;4;10;12;29;30;37;46;34
1980;9;27;13;21;22;33;45;48;40
1980;9;20;2;6;12;23;32;43;27
1980;9;13;11;12;19;34;37;41;27
1980;9;6;12;23;25;36;42;47;15
1980;8;30;6;11;14;25;28;35;26
1980;8;23;4;16;17;28;38;42;35
1980;8;16;8;21;22;23;42;43;31
1980;8;9;19;27;29;32;34;46;45
1980;8;2;3;8;34;39;41;47;1
1980;7;26;11;20;29;38;44;49;16
1980;7;19;15;21;28;32;40;43;7
1980;7;12;1;4;11;15;25;31;13
1980;7;5;13;15;16;25;26;32;31
1980;6;28;3;5;10;13;24;44;19
1980;6;21;11;20;25;29;41;47;36
1980;6;14;9;28;41;42;45;47;14
1980;6;7;7;10;28;42;43;45;47
1980;5;31;2;3;17;25;33;48;38
1980;5;24;1;5;11;14;33;38;47
1980;5;17;2;16;21;26;33;36;43
1980;5;10;14;17;21;26;43;46;37
1980;5;3;9;10;18;19;27;47;41
1980;4;26;5;11;13;39;42;49;19
1980;4;19;3;10;11;24;25;41;13
1980;4;12;3;13;15;19;20;21;2
1980;4;5;14;17;32;34;36;41;29
1980;3;29;16;19;27;40;42;43;31
1980;3;22;11;14;19;27;30;33;10
1980;3;15;1;5;9;33;41;43;10
1980;3;8;14;15;35;40;43;46;38
1980;3;1;16;21;28;39;40;48;35
1980;2;23;1;13;21;26;43;49;48
1980;2;16;1;5;30;33;35;37;26
1980;2;9;8;16;17;29;36;37;13
1980;2;2;13;21;26;27;44;47;23
1980;1;26;2;18;25;27;45;49;11
1980;1;19;1;3;18;30;31;39;15
1980;1;12;19;23;28;30;31;49;3
1980;1;5;5;11;16;18;19;35;23
1979;12;29;7;8;9;26;35;48;28
1979;12;22;5;8;16;23;35;46;36
1979;12;15;3;14;26;31;43;45;49
1979;12;8;14;15;20;22;23;28;24
1979;12;1;8;15;28;32;34;40;6
1979;11;24;5;6;11;14;16;26;10
1979;11;17;1;5;14;22;36;40;13
1979;11;10;1;2;22;36;41;49;18
1979;11;3;9;10;14;29;37;48;22
1979;10;27;1;12;17;19;20;38;46
1979;10;20;22;23;24;25;34;38;10
1979;10;13;11;18;22;26;43;45;4
1979;10;6;4;16;17;18;19;42;2
1979;9;29;11;12;15;23;29;44;48
1979;9;22;7;10;21;36;39;42;4
1979;9;15;4;5;7;20;32;37;10
1979;9;8;2;10;12;16;21;40;45
1979;9;1;5;19;24;27;28;38;8
1979;8;25;14;17;20;40;42;48;34
1979;8;18;28;31;43;44;45;49;14
1979;8;11;2;5;9;22;26;30;49
1979;8;4;2;20;24;31;42;48;3
1979;7;28;4;27;29;37;40;48;33
1979;7;21;27;32;43;45;46;48;18
1979;7;14;2;6;7;16;39;44;40
1979;7;7;8;16;18;35;37;43;9
1979;6;30;9;33;37;40;46;47;1
1979;6;23;1;17;30;40;41;43;20
1979;6;16;13;15;17;25;33;34;16
1979;6;9;17;25;30;34;35;41;39
1979;6;2;14;20;30;43;47;48;5
1979;5;26;7;21;23;33;41;45;27
1979;5;19;15;18;32;39;48;49;5
1979;5;12;2;4;10;32;35;46;49
1979;5;5;6;16;30;35;44;45;29
1979;4;28;6;20;33;37;38;41;17
1979;4;21;6;18;23;24;35;45;32
1979;4;14;7;11;21;25;26;41;36
1979;4;7;12;15;16;20;27;45;10
1979;3;31;5;7;9;16;26;43;19
1979;3;24;4;7;8;11;39;42;12
1979;3;17;16;21;27;38;45;49;7
1979;3;10;21;25;39;41;42;43;31
1979;3;3;1;17;24;32;42;44;41
1979;2;24;9;14;23;24;41;42;6
1979;2;17;5;17;19;21;32;47;3
1979;2;10;1;2;14;19;27;39;41
1979;2;3;5;18;23;29;33;48;46
1979;1;27;2;20;26;31;33;38;35
1979;1;20;1;6;11;20;32;43;24
1979;1;13;5;8;9;12;16;45;42
1979;1;6;8;10;37;39;41;43;36
1978;12;30;6;11;27;35;38;46;7
1978;12;23;12;15;21;30;32;48;28
1978;12;16;13;18;19;28;32;46;45
1978;12;9;18;24;35;38;39;47;44
1978;12;2;1;3;22;31;37;39;36
1978;11;25;10;21;22;25;35;49;30
1978;11;18;3;18;23;24;40;43;39
1978;11;11;5;8;21;35;38;40;33
1978;11;4;13;18;31;45;46;49;8
1978;10;28;7;13;16;32;40;43;31
1978;10;21;2;7;11;15;29;30;22
1978;10;14;8;13;22;32;34;35;27
1978;10;7;6;20;26;38;46;49;19
1978;9;30;4;5;15;32;37;42;43
1978;9;23;3;4;5;8;32;49;33
1978;9;16;4;14;15;33;35;38;46
1978;9;9;2;8;14;20;23;38;21
1978;9;2;19;26;36;40;42;43;24
1978;8;26;3;21;26;31;40;46;19
1978;8;19;4;7;17;35;36;42;49
1978;8;12;2;15;16;20;33;34;3
1978;8;5;4;11;23;31;33;45;16
1978;7;29;11;20;23;27;29;49;40
1978;7;22;17;39;44;47;48;49;8
1978;7;15;4;5;6;10;11;28;12
1978;7;8;2;8;14;17;31;41;24
1978;7;1;14;16;32;38;40;44;45
1978;6;24;21;24;28;33;36;43;10
1978;6;17;10;16;26;29;32;43;12
1978;6;10;8;18;23;30;31;48;44
1978;6;3;7;22;33;34;36;45;41
1978;5;27;3;5;24;26;32;48;6
1978;5;20;26;32;33;35;39;43;42
1978;5;13;15;17;30;31;44;45;8
1978;5;6;2;7;8;19;22;30;23
1978;4;29;1;7;18;35;37;46;19
1978;4;22;3;16;26;35;42;46;47
1978;4;15;21;26;32;34;42;43;14
1978;4;8;3;5;9;16;34;41;19
1978;4;1;15;23;25;28;47;48;16
1978;3;25;6;9;13;16;31;45;27
1978;3;18;6;10;20;23;29;45;40
1978;3;11;1;4;9;16;41;44;32
1978;3;4;7;11;34;35;47;49;46
1978;2;25;1;3;4;39;41;43;34
1978;2;18;3;23;25;29;35;36;40
1978;2;11;2;8;14;23;40;41;15
1978;2;4;2;17;25;26;37;43;3
1978;1;28;8;9;18;29;38;46;32
1978;1;21;1;4;17;31;33;49;19
1978;1;14;10;18;25;26;34;36;2
1978;1;7;5;21;29;38;43;47;17
1977;12;31;4;14;15;18;29;44;8
1977;12;24;8;18;23;25;38;42;49
1977;12;17;1;7;12;26;35;41;10
1977;12;10;7;24;27;31;34;44;19
1977;12;3;13;16;23;25;26;47;43
1977;11;26;5;27;30;42;46;47;16
1977;11;19;19;21;35;36;43;47;13
1977;11;12;16;18;29;33;34;48;49
1977;11;5;10;17;19;26;42;43;2
1977;10;29;8;28;31;34;35;49;5
1977;10;22;1;2;3;6;26;48;11
1977;10;15;8;32;36;38;43;47;37
1977;10;8;7;12;24;26;44;45;43
1977;10;1;2;18;27;42;45;47;9
1977;9;24;10;11;12;13;18;32;14
1977;9;17;1;22;32;33;37;40;8
1977;9;10;3;23;25;40;44;48;49
1977;9;3;3;21;24;28;29;36;34
1977;8;27;3;7;9;14;22;35;48
1977;8;20;13;16;19;27;32;37;35
1977;8;13;9;10;20;21;30;34;7
1977;8;6;2;15;28;36;37;42;18
1977;7;30;11;15;24;36;40;42;4
1977;7;23;6;13;22;24;37;42;7
1977;7;16;2;37;39;44;47;49;30
1977;7;9;3;7;19;24;30;36;13
1977;7;2;11;18;20;27;34;47;23
1977;6;25;6;20;32;38;40;41;45
1977;6;18;9;17;18;20;29;40;42
1977;6;11;3;12;14;32;40;46;19
1977;6;4;11;29;30;32;36;48;2
1977;5;28;12;13;22;39;45;48;38
1977;5;21;5;7;9;21;27;36;10
1977;5;14;15;25;31;36;37;41;22
1977;5;7;5;16;17;20;24;35;41
1977;4;30;1;8;12;15;27;34;39
1977;4;23;16;17;26;30;41;43;32
1977;4;16;5;20;25;39;48;49;47
1977;4;9;3;27;29;41;45;49;43
1977;4;2;3;5;17;18;34;47;30
1977;3;26;9;13;14;20;36;44;34
1977;3;19;15;19;21;22;31;49;25
1977;3;12;8;9;10;16;33;46;19
1977;3;5;9;10;34;39;40;49;6
1977;2;26;2;20;34;37;44;49;13
1977;2;19;5;9;10;15;16;31;35
1977;2;12;19;23;24;25;37;43;7
1977;2;5;4;8;9;23;37;42;16
1977;1;29;2;7;9;16;20;40;24
1977;1;22;2;3;12;16;19;38;42
1977;1;15;16;24;38;39;44;46;10
1977;1;8;2;7;13;30;31;33;1
1977;1;1;23;24;25;31;36;39;42
1976;12;25;12;16;25;38;43;44;27
1976;12;18;2;23;25;38;45;46;24
1976;12;11;1;2;15;28;32;44;7
1976;12;4;3;6;29;35;38;47;11
1976;11;27;3;13;18;35;40;43;49
1976;11;20;7;14;25;29;36;49;37
1976;11;13;2;8;11;17;25;45;48
1976;11;6;3;8;10;15;17;30;14
1976;10;30;2;7;16;38;43;47;15
1976;10;23;8;15;22;30;38;40;5
1976;10;16;1;2;23;33;34;47;16
1976;10;9;6;9;19;24;35;39;16
1976;10;2;3;16;37;39;47;48;28
1976;9;25;9;23;28;32;44;46;1
1976;9;18;3;6;11;24;32;40;10
1976;9;11;9;11;12;20;37;49;2
1976;9;4;6;16;17;19;28;30;36
1976;8;28;4;6;8;9;29;43;49
1976;8;21;7;11;19;20;26;37;29
1976;8;14;2;6;16;26;30;39;7
1976;8;7;5;16;21;33;35;40;4
1976;7;31;26;28;31;42;43;44;40
1976;7;24;5;20;25;26;27;41;38
1976;7;17;5;9;12;26;38;46;40
1976;7;10;5;6;12;15;32;33;48
1976;7;3;3;14;15;17;32;47;35
1976;6;26;7;19;20;24;25;35;5
1976;6;19;2;7;23;34;41;47;18
1976;6;12;5;11;13;29;35;47;34
1976;6;5;1;6;20;33;45;46;24
1976;5;29;12;15;17;25;32;41;8
1976;5;22;9;17;18;37;43;48;42
1976;5;15;2;5;22;43;44;45;4
1976;5;8;1;9;10;28;46;49;44
1976;5;1;20;26;29;42;45;48;6
1976;4;24;5;19;21;23;41;46;30
1976;4;17;1;20;23;36;41;42;33
1976;4;10;5;8;12;15;21;48;18
1976;4;3;2;10;11;13;40;41;33
1976;3;27;17;23;25;29;42;44;20
1976;3;20;4;8;26;29;32;43;39
1976;3;13;1;9;12;30;41;45;14
1976;3;6;1;10;13;26;38;46;23
1976;2;28;8;30;32;40;44;48;15
1976;2;21;9;17;20;23;24;31;29
1976;2;14;10;11;13;15;18;30;16
1976;2;7;1;3;7;32;41;46;40
1976;1;31;4;24;29;32;34;43;14
1976;1;24;6;13;22;38;41;45;37
1976;1;17;9;10;29;41;46;47;36
1976;1;10;3;11;16;28;39;49;13
1976;1;3;9;11;21;25;37;44;40
1975;12;27;2;13;25;35;45;46;47
1975;12;20;3;7;23;25;37;44;19
1975;12;13;29;31;35;37;39;46;45
1975;12;6;2;5;8;14;22;36;28
1975;11;29;2;14;19;20;32;43;40
1975;11;22;4;5;16;18;24;44;7
1975;11;15;7;13;16;26;44;46;8
1975;11;8;4;11;12;35;39;44;28
1975;11;1;3;16;27;32;33;34;25
1975;10;25;8;21;27;32;38;40;30
1975;10;18;17;30;32;37;40;47;46
